ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000177338.9	0	0	0	0	0	0	0	23
ENSG00000261879.1	0	0	0	0	0	0	10	74
ENSG00000127252.4	3	0	0	0	63	0	0	3
ENSG00000207720.1	0	0	0	0	0	0	1	0
ENSG00000065268.6	25	0	1	0	22	0	1	0
ENSG00000234769.4	1	0	0	0	3	0	0	0
ENSG00000170571.7	4	1	10	0	48	0	0	0
ENSG00000167258.9	242	17	21	0	147	0	8	36
ENSG00000260274.1	0	0	0	0	0	0	5	0
ENSG00000174307.5	1	1	3	0	7	0	0	0
ENSG00000013563.9	2	14	4	0	10	0	0	0
ENSG00000172339.9	3	0	6	0	119	0	0	0
ENSG00000253961.1	0	0	0	0	0	0	1	0
ENSG00000253164.1	0	0	0	0	0	0	0	2
ENSG00000124260.7	0	0	1	0	2	0	0	0
ENSG00000166091.15	0	0	0	0	1	0	0	0
ENSG00000158815.6	2	1	1	0	1	0	0	0
ENSG00000165490.8	41	2	4	0	55	0	0	0
ENSG00000267918.1	0	0	0	0	1	0	0	0
ENSG00000154429.6	20	0	15	0	22	0	2	0
ENSG00000234197.1	0	0	0	0	0	0	1	0
ENSG00000204387.8	6	93	2	0	16	0	0	0
ENSG00000226849.1	0	0	0	0	0	0	4	2
ENSG00000114859.10	7	1	1	0	23	0	0	0
ENSG00000263574.1	0	0	0	0	0	0	0	7
ENSG00000007545.11	120	0	21	0	112	0	0	0
ENSG00000151023.12	0	1	1	0	7	0	0	0
ENSG00000048462.6	0	1	0	0	0	0	0	0
ENSG00000100605.12	19	3	8	0	135	0	0	0
ENSG00000132386.6	18	3	1	0	3	0	0	0
ENSG00000143001.4	0	0	0	0	2	0	0	0
ENSG00000260223.1	0	0	0	0	0	0	0	2
ENSG00000078900.10	18	1	8	0	106	0	0	0
ENSG00000178209.10	268	3	15	0	56	0	0	0
ENSG00000244378.1	0	0	0	0	0	0	5	0
ENSG00000253505.1	0	0	0	0	0	0	0	1
ENSG00000180190.7	9	1	0	0	45	0	0	0
ENSG00000236383.3	0	0	0	0	0	0	5	20
ENSG00000163964.9	2	0	8	0	30	0	0	0
ENSG00000185008.13	14	6	1	0	1742	0	0	0
ENSG00000255701.1	0	0	0	0	0	0	1	0
ENSG00000103510.15	47	2	0	0	44	0	0	0
ENSG00000165795.16	5	6	2	0	14	0	0	0
ENSG00000157578.9	1	2	0	0	18	0	0	0
ENSG00000263335.1	0	0	0	0	0	0	2	8
ENSG00000135476.7	110	0	0	0	55	0	0	0
ENSG00000074071.9	34	2	3	0	2	0	0	0
ENSG00000251144.1	0	0	0	0	0	0	0	8
ENSG00000133067.13	4	1	0	0	38	0	0	0
ENSG00000136518.12	9	1	0	0	19	0	0	0
ENSG00000042781.8	2	0	0	0	71	0	0	0
ENSG00000271776.1	0	0	0	0	0	0	1	0
ENSG00000226721.2	0	0	0	0	0	0	11	0
ENSG00000059691.7	3	0	1	0	57	0	0	0
ENSG00000214407.3	0	0	0	0	0	0	0	8
ENSG00000271461.1	0	0	0	0	0	0	2	0
ENSG00000167536.9	1	1	3	0	13	0	0	0
ENSG00000007350.12	1	1	0	0	4	0	0	0
ENSG00000123200.12	466	3	10	0	284	0	0	0
ENSG00000161850.2	0	0	0	0	6	0	0	0
ENSG00000176222.7	6	0	0	0	4	0	2	15
ENSG00000259432.1	0	0	0	0	0	0	0	3
ENSG00000225383.2	0	0	0	0	0	0	0	2
ENSG00000109107.9	2	2	2	0	0	0	0	0
ENSG00000135722.4	21	4	8	0	2	0	0	0
ENSG00000102081.9	129	5	32	2	148	0	0	0
ENSG00000163513.13	5	1	1	0	43	0	0	0
ENSG00000196220.11	8	3	1	0	120	0	10	138
ENSG00000145041.11	80	2	4	0	178	0	0	0
ENSG00000106070.13	43	7	13	0	463	0	0	0
ENSG00000138468.11	76	0	7	0	215	0	0	0
ENSG00000217733.2	0	0	0	0	0	0	1	0
ENSG00000112306.7	59	9	0	0	856	0	0	0
ENSG00000228716.2	4	2	43	0	506	0	0	0
ENSG00000267908.1	0	0	0	0	1	0	0	0
ENSG00000253139.1	0	0	0	0	0	0	0	3
ENSG00000243089.1	0	0	0	0	0	0	1	1
ENSG00000196584.2	149	3	187	0	175	0	177	0
ENSG00000065883.10	144	23	2	0	354	0	0	0
ENSG00000262745.1	0	0	0	0	0	0	0	5
ENSG00000214626.2	0	0	0	0	0	0	9	0
ENSG00000129472.8	11	1	17	0	34	0	0	0
ENSG00000143028.7	1	2	4	0	18	0	0	0
ENSG00000104369.4	39	0	6	0	167	0	0	0
ENSG00000184584.8	1	0	0	0	0	0	1	0
ENSG00000184925.7	1	0	0	0	4	0	0	0
ENSG00000122512.10	25	0	0	0	26	0	0	0
ENSG00000196739.10	60	6	8	0	193	0	0	0
ENSG00000163655.11	56	10	28	0	168	0	0	0
ENSG00000268341.1	1	0	0	0	0	0	0	0
ENSG00000253500.1	0	0	0	0	0	0	0	17
ENSG00000230686.1	0	0	0	0	0	0	0	1
ENSG00000206341.6	0	0	0	0	0	0	1	0
ENSG00000260066.1	0	0	0	0	0	0	1	0
ENSG00000184056.10	17	1	0	0	22	0	0	0
ENSG00000230404.1	0	0	0	0	0	0	0	2
ENSG00000235958.1	0	0	0	0	0	0	1	3
ENSG00000087494.11	0	0	0	0	1	0	0	0
ENSG00000152284.4	6	1	1	0	77	0	0	0
ENSG00000231500.2	102	12	0	0	45	0	0	0
ENSG00000270019.1	0	0	0	0	0	0	15	0
ENSG00000117395.6	46	5	2	0	16	0	0	29
ENSG00000136811.12	216	2	3	0	102	0	0	0
ENSG00000249593.2	0	0	0	0	0	0	1	9
ENSG00000212534.1	0	0	0	0	0	0	11	0
ENSG00000167264.13	15	9	2	0	74	0	0	0
ENSG00000264085.1	0	0	0	0	0	0	2	0
ENSG00000162961.9	7	2	3	0	33	0	10	300
ENSG00000231909.7	0	0	0	0	0	0	0	2
ENSG00000249911.1	0	0	0	0	0	0	0	2
ENSG00000213516.5	39	6	13	0	21	0	0	0
ENSG00000181577.11	52	0	1	0	0	0	0	0
ENSG00000120837.3	22	3	4	0	25	0	0	0
ENSG00000152954.7	0	0	0	0	0	0	0	1
ENSG00000168427.7	0	0	0	0	3	0	0	0
ENSG00000010803.12	59	6	1	0	1442	0	0	0
ENSG00000253993.1	0	0	0	0	0	0	1	0
ENSG00000224504.2	0	0	0	0	0	0	0	2
ENSG00000087995.11	12	0	2	0	36	0	0	0
ENSG00000251013.1	0	0	0	0	0	0	12	0
ENSG00000262116.1	0	0	0	0	0	0	0	1
ENSG00000140015.15	0	0	0	0	41	0	0	0
ENSG00000172318.4	0	1	2	0	50	0	0	0
ENSG00000104332.7	0	0	2	0	12	0	0	0
ENSG00000088881.16	37	3	1	0	102	0	0	0
ENSG00000166589.8	0	0	0	0	4	0	0	0
ENSG00000166069.9	1	0	1	0	2	0	0	0
ENSG00000084112.10	41	0	15	0	83	0	0	0
ENSG00000230470.1	0	0	0	0	0	0	2	5
ENSG00000237770.1	0	0	0	0	0	0	1	0
ENSG00000137628.12	43	2	8	0	81	0	0	0
ENSG00000261052.1	0	2	1	0	1	0	0	0
ENSG00000187871.2	0	0	0	0	4	0	0	0
ENSG00000264346.1	0	0	0	0	0	0	715	0
ENSG00000165379.9	5	17	0	0	541	0	0	0
ENSG00000163138.14	8	0	5	0	110	0	0	0
ENSG00000120262.8	0	0	0	0	11	0	0	0
ENSG00000175595.10	32	0	20	0	47	0	0	0
ENSG00000104067.12	85	2	11	0	293	0	0	0
ENSG00000166888.6	28	6	10	0	18	0	0	0
ENSG00000172366.15	4	1	0	0	14	0	0	0
ENSG00000196411.5	33	11	3	0	28	0	0	0
ENSG00000102100.10	7	0	0	0	1	0	0	0
ENSG00000265697.1	0	0	0	0	0	0	0	4
ENSG00000123552.13	49	4	13	0	121	0	0	0
ENSG00000176160.5	1	0	0	0	9	0	0	0
ENSG00000265864.1	0	0	0	0	0	0	2	0
ENSG00000151338.14	57	3	5	0	736	0	0	0
ENSG00000223496.1	19	3	16	0	0	0	0	0
ENSG00000235410.1	0	0	0	0	0	0	0	2
ENSG00000265982.1	0	0	0	0	0	0	2	0
ENSG00000134996.11	1	2	0	0	30	0	0	0
ENSG00000153246.7	0	0	1	0	16	0	0	0
ENSG00000075391.12	37	10	9	0	532	0	0	0
ENSG00000266965.1	0	0	0	0	0	0	10	0
ENSG00000262343.1	0	0	0	0	0	0	0	1
ENSG00000159289.6	0	0	0	0	1	0	0	0
ENSG00000155508.9	13	3	6	0	34	0	0	0
ENSG00000129474.11	6	2	9	0	8	0	0	0
ENSG00000267254.1	0	0	0	0	0	0	0	1
ENSG00000259887.1	0	0	0	0	0	0	0	4
ENSG00000256287.1	0	0	0	0	0	0	0	7
ENSG00000253605.1	0	0	0	0	0	0	1	0
ENSG00000141294.5	0	0	0	0	3	0	0	0
ENSG00000267412.1	0	0	0	0	0	0	5	0
ENSG00000234186.2	0	0	0	0	0	0	1	0
ENSG00000229344.1	0	0	0	0	0	0	6	0
ENSG00000102158.15	26	0	81	0	143	0	0	0
ENSG00000185155.7	0	0	1	0	0	0	0	0
ENSG00000261175.1	0	0	0	0	0	0	0	2
ENSG00000187021.10	0	0	0	0	1	0	0	0
ENSG00000181192.7	52	0	11	0	153	0	0	0
ENSG00000232812.1	0	0	0	0	0	0	0	1
ENSG00000239703.2	0	0	0	0	0	0	1	0
ENSG00000251218.1	0	0	0	0	0	0	0	2
ENSG00000267079.1	0	0	0	0	0	0	0	1
ENSG00000232453.1	0	0	0	0	0	0	0	1
ENSG00000162594.10	0	0	0	0	4	0	0	0
ENSG00000254365.1	0	0	0	0	0	0	0	4
ENSG00000245213.2	0	0	0	0	0	0	3	15
ENSG00000160321.10	0	0	1	0	2	0	0	0
ENSG00000033030.9	109	24	4	0	112	0	0	0
ENSG00000179071.3	4	0	0	0	0	0	0	0
ENSG00000237489.2	0	0	0	0	0	0	2	25
ENSG00000259475.1	0	0	0	0	0	0	0	38
ENSG00000151062.10	1	0	0	0	29	0	0	0
ENSG00000134744.9	175	8	3	0	361	0	0	0
ENSG00000156515.17	22	6	2	0	42	0	0	0
ENSG00000091704.5	2	0	0	0	0	0	0	0
ENSG00000265638.1	0	0	0	0	0	0	1	0
ENSG00000167377.13	40	3	5	0	21	0	0	0
ENSG00000265573.1	0	0	0	0	0	0	1	0
ENSG00000272767.1	0	0	0	0	0	0	1	0
ENSG00000271975.1	0	0	0	0	0	0	2	0
ENSG00000125816.4	2	1	0	0	0	0	0	0
ENSG00000143742.8	13	0	42	0	81	0	0	0
ENSG00000197813.4	0	0	0	0	0	0	10	27
ENSG00000173928.2	7	0	0	0	3	0	0	0
ENSG00000268240.1	0	0	0	0	0	0	0	1
ENSG00000254226.1	0	0	0	0	0	0	0	60
ENSG00000134058.6	3	1	1	0	35	0	0	0
ENSG00000258512.1	0	0	0	0	1	0	0	0
ENSG00000219992.2	0	0	0	0	0	0	1	0
ENSG00000151292.13	23	5	6	0	172	0	0	0
ENSG00000273454.1	0	0	0	0	0	0	1	0
ENSG00000270681.1	0	0	0	0	0	0	1	0
ENSG00000131183.6	1	0	0	0	7	0	0	0
ENSG00000115307.12	60	1	0	0	21	0	0	0
ENSG00000170054.10	0	0	0	0	2	0	0	0
ENSG00000225345.3	0	0	0	0	0	0	34	0
ENSG00000172403.6	2	0	0	0	26	0	0	0
ENSG00000115687.9	31	0	6	0	30	0	0	0
ENSG00000273010.1	0	0	0	0	0	0	1	0
ENSG00000203605.3	0	0	0	0	0	0	0	6
ENSG00000166342.14	0	1	0	0	7	0	0	0
ENSG00000158156.7	6	1	3	0	4	0	0	0
ENSG00000225331.1	0	0	0	0	0	0	0	1
ENSG00000265242.1	0	0	0	0	0	0	4	0
ENSG00000264693.1	0	0	0	0	0	0	1	0
ENSG00000122043.6	0	0	0	0	0	0	0	6
ENSG00000111676.10	168	19	9	0	44	0	0	0
ENSG00000232048.2	0	0	0	0	0	0	1	0
ENSG00000198912.6	19	0	1	0	14	0	0	0
ENSG00000134627.7	3	0	0	0	7	0	2	19
ENSG00000164823.5	14	0	3	0	25	0	0	0
ENSG00000221333.1	0	0	0	0	0	0	1	0
ENSG00000224577.1	0	0	0	0	0	0	0	6
ENSG00000255933.1	0	0	0	0	0	0	1	0
ENSG00000150773.6	4	0	1	0	2	0	0	0
ENSG00000255094.1	0	0	0	0	0	0	1	15
ENSG00000131437.11	85	0	18	0	53	0	0	0
ENSG00000272335.1	0	0	0	0	0	0	13	0
ENSG00000162642.9	20	0	3	0	39	0	3	0
ENSG00000163909.6	1	0	1	0	4	0	0	0
ENSG00000172530.15	25	4	2	0	171	0	0	0
ENSG00000170915.8	5	0	6	0	84	0	0	0
ENSG00000269974.1	0	0	0	0	0	0	3	0
ENSG00000233242.2	0	0	0	0	0	0	0	1
ENSG00000169393.4	1	0	0	0	6	0	0	0
ENSG00000243951.1	0	0	0	0	0	0	3	0
ENSG00000249149.2	0	0	0	0	0	0	0	2
ENSG00000100908.9	8	9	0	0	3	0	0	0
ENSG00000091136.9	102	3	1	0	45	0	0	0
ENSG00000121552.3	0	0	0	0	2	0	0	0
ENSG00000231231.1	0	0	0	0	0	0	0	2
ENSG00000135698.5	24	1	4	0	64	0	0	0
ENSG00000178764.6	28	3	1	0	338	0	0	0
ENSG00000164920.5	2	0	0	0	3	0	0	0
ENSG00000236188.1	0	0	0	0	0	0	0	2
ENSG00000106479.6	16	0	3	0	31	0	0	0
ENSG00000176102.7	80	16	2	0	352	0	0	5
ENSG00000204228.3	1	0	1	0	1	0	0	0
ENSG00000271888.1	0	0	0	0	0	0	3	0
ENSG00000122643.14	22	2	8	0	99	0	0	0
ENSG00000260193.1	0	0	0	0	0	0	6	2
ENSG00000159023.14	88	10	27	0	395	0	0	0
ENSG00000250634.1	0	0	0	0	0	0	0	35
ENSG00000254202.1	0	0	0	0	0	0	0	55
ENSG00000163932.9	46	5	0	0	36	0	0	0
ENSG00000151693.5	47	3	5	0	211	0	0	0
ENSG00000249898.3	0	0	0	0	0	0	0	102
ENSG00000107821.10	1	1	2	0	3	0	2	1
ENSG00000141441.11	10	0	4	0	268	0	0	0
ENSG00000137802.9	20	1	10	0	46	0	0	0
ENSG00000107175.6	11	1	0	0	1	0	0	0
ENSG00000256294.3	22	0	0	0	14	0	0	0
ENSG00000259536.1	0	0	0	0	0	0	0	8
ENSG00000134253.5	10	3	2	0	3	0	0	0
ENSG00000158805.7	110	26	32	0	58	0	0	0
ENSG00000241219.1	0	0	0	0	0	0	0	4
ENSG00000151838.7	5	0	1	0	19	0	0	0
ENSG00000123689.5	2	1	4	0	0	0	0	0
ENSG00000198756.6	12	4	7	0	74	0	0	0
ENSG00000172992.7	14	4	8	0	197	0	0	0
ENSG00000166923.6	0	0	0	0	1	0	0	0
ENSG00000166181.8	46	1	16	0	278	0	0	0
ENSG00000213650.3	0	0	0	0	0	0	1	0
ENSG00000224051.2	7	2	8	0	3	0	0	0
ENSG00000225579.1	0	0	0	0	0	0	1	0
ENSG00000105072.4	53	1	19	0	55	0	0	0
ENSG00000023318.7	27	5	18	0	266	0	0	0
ENSG00000254118.1	0	0	0	0	0	0	1	0
ENSG00000090534.13	1	0	2	0	0	0	0	0
ENSG00000156398.8	16	2	29	0	64	0	0	0
ENSG00000228798.1	0	0	0	0	0	0	0	5
ENSG00000264046.1	0	0	0	0	0	0	1	0
ENSG00000235398.4	0	0	0	0	0	0	0	4
ENSG00000229368.1	0	0	0	0	0	0	2	0
ENSG00000217128.7	47	1	9	0	441	0	0	0
ENSG00000137601.11	84	4	6	0	346	0	0	0
ENSG00000253828.2	0	0	0	0	0	0	1	0
ENSG00000250267.2	0	0	0	0	0	0	0	1
ENSG00000176731.7	4	9	1	0	20	0	0	0
ENSG00000100028.7	22	4	5	0	103	0	0	21
ENSG00000228540.1	0	0	0	0	0	0	1	0
ENSG00000266202.1	1	0	0	0	35	0	0	0
ENSG00000163288.9	0	0	0	0	48	0	0	0
ENSG00000224536.1	0	0	0	0	0	0	0	7
ENSG00000272822.1	16	4	0	0	217	0	0	0
ENSG00000124243.13	2	0	0	0	41	0	0	0
ENSG00000168237.13	5	0	8	0	4	0	0	0
ENSG00000233010.1	0	0	0	0	0	0	4	0
ENSG00000030304.8	0	0	0	0	13	0	0	0
ENSG00000212643.1	17	1	0	0	0	0	0	0
ENSG00000229582.2	0	0	0	0	0	0	5	0
ENSG00000235427.1	0	0	0	0	0	0	0	2
ENSG00000270775.1	0	0	0	0	0	0	1	0
ENSG00000255052.3	0	0	0	0	0	0	3	87
ENSG00000135900.3	13	0	0	0	11	0	0	0
ENSG00000206195.6	0	0	0	0	0	0	23	70
ENSG00000131759.13	17	3	1	0	51	0	0	0
ENSG00000109180.10	32	1	5	0	161	0	0	0
ENSG00000141946.1	0	0	0	0	1	0	0	0
ENSG00000252469.1	0	0	0	0	0	0	1	0
ENSG00000133935.6	2	1	5	0	5	0	0	0
ENSG00000205277.5	1	0	0	0	1	0	0	0
ENSG00000185638.9	0	0	0	0	0	0	1	0
ENSG00000132932.12	4	0	1	0	98	0	0	0
ENSG00000231082.1	0	0	0	0	0	0	0	1
ENSG00000184886.3	6	0	5	0	3	0	0	0
ENSG00000129535.8	0	1	1	0	11	0	0	0
ENSG00000260296.1	0	0	0	0	0	0	3	0
ENSG00000131379.5	3	0	1	0	37	0	0	0
ENSG00000105254.7	15	1	0	0	20	0	0	0
ENSG00000260161.1	0	0	0	0	0	0	1	0
ENSG00000165996.9	5	0	0	0	47	0	0	0
ENSG00000185753.8	7	6	0	0	15	0	0	0
ENSG00000254481.1	0	0	0	0	0	0	1	0
ENSG00000196123.8	17	15	12	0	24	0	0	0
ENSG00000249395.2	0	0	0	0	0	0	25	438
ENSG00000228730.1	0	0	0	0	0	0	0	1
ENSG00000181284.2	3	0	1	0	0	0	0	0
ENSG00000266089.1	0	0	0	0	0	0	1	0
ENSG00000101958.9	0	0	0	0	12	0	0	0
ENSG00000258442.1	0	0	0	0	0	0	0	1
ENSG00000085741.8	0	1	0	0	15	0	0	0
ENSG00000259985.1	0	0	0	0	0	0	2	0
ENSG00000111727.7	16	0	4	0	35	0	0	0
ENSG00000183675.10	0	0	0	0	4	0	0	0
ENSG00000254370.1	0	0	0	0	0	0	0	3
ENSG00000089101.13	1	0	0	0	44	0	0	0
ENSG00000257218.1	8	0	11	0	31	0	0	0
ENSG00000135974.5	10	0	14	0	4	0	0	0
ENSG00000222596.1	0	0	0	0	0	0	1	0
ENSG00000102104.8	0	0	0	0	6	0	0	0
ENSG00000104863.7	3	0	0	0	9	0	0	0
ENSG00000164306.6	28	4	0	0	89	0	0	0
ENSG00000141510.11	27	3	5	0	48	0	0	0
ENSG00000229495.1	0	0	0	0	0	0	1	0
ENSG00000131558.10	89	6	5	0	1197	0	1	0
ENSG00000112414.10	23	1	4	0	29	0	0	0
ENSG00000249771.1	0	0	0	0	0	0	0	1
ENSG00000230534.2	0	0	0	0	0	0	2	12
ENSG00000258172.1	0	0	0	0	0	0	1	5
ENSG00000269072.1	0	0	0	0	0	0	0	7
ENSG00000267272.1	0	0	0	0	0	0	0	13
ENSG00000113360.12	144	10	2	0	202	0	0	0
ENSG00000143545.4	7	3	18	0	5	0	0	0
ENSG00000267980.1	0	0	0	0	0	0	0	3
ENSG00000201957.1	0	0	0	0	0	0	1	0
ENSG00000229023.1	0	0	0	0	0	0	5	0
ENSG00000063587.12	19	7	14	0	14	0	0	1
ENSG00000224236.2	0	0	0	0	0	0	1	0
ENSG00000244055.1	0	0	0	0	0	0	9	33
ENSG00000254033.1	0	0	0	0	0	0	0	3
ENSG00000179818.9	0	0	0	0	0	0	34	163
ENSG00000179363.6	1	0	0	0	1	0	0	0
ENSG00000271780.1	0	0	0	0	0	0	6	0
ENSG00000261172.1	0	0	0	0	0	0	0	1
ENSG00000121621.6	63	6	1	0	107	0	0	0
ENSG00000150048.6	0	0	1	0	1	0	0	0
ENSG00000172578.7	0	0	0	0	8	0	0	0
ENSG00000106348.12	31	0	7	0	25	0	0	0
ENSG00000253352.4	0	0	0	0	0	0	473	44
ENSG00000233884.1	0	0	0	0	0	0	0	1
ENSG00000260995.1	0	0	0	0	0	0	1	1
ENSG00000261553.1	0	0	0	0	0	0	44	479
ENSG00000120555.9	0	0	0	0	0	0	4	1
ENSG00000145391.9	13	6	56	0	117	0	0	0
ENSG00000202031.1	0	0	0	0	0	0	151	0
ENSG00000256305.1	0	0	0	0	0	0	1	0
ENSG00000256268.1	0	0	0	0	0	0	0	4
ENSG00000268861.1	37	0	0	0	121	0	0	0
ENSG00000167969.8	21	1	5	0	40	0	0	0
ENSG00000263721.1	0	0	0	0	0	0	3	0
ENSG00000199872.1	0	0	0	0	0	0	2	0
ENSG00000198873.10	2	0	0	0	172	0	0	0
ENSG00000242924.1	0	0	0	0	0	0	0	2
ENSG00000203896.5	9	4	2	0	8	0	9	8
ENSG00000249855.1	0	0	0	0	0	0	9	0
ENSG00000172432.14	79	0	5	0	36	0	1	19
ENSG00000236296.3	0	0	0	0	0	0	0	8
ENSG00000224523.1	0	0	0	0	0	0	0	1
ENSG00000145936.4	1	0	2	0	2	0	0	0
ENSG00000137825.6	2	0	0	0	0	0	0	0
ENSG00000139436.16	55	1	15	0	92	0	0	0
ENSG00000185104.15	73	17	8	0	2102	0	0	0
ENSG00000079150.13	0	1	2	0	8	0	0	0
ENSG00000223564.1	0	0	0	0	0	0	6	5
ENSG00000100721.6	0	0	1	0	1	0	0	0
ENSG00000117114.15	50	2	3	0	246	0	0	0
ENSG00000088986.6	18	5	7	0	38	0	0	0
ENSG00000111254.3	6	3	0	0	18	0	0	0
ENSG00000070785.12	10	0	1	0	287	0	0	0
ENSG00000197933.8	21	0	0	0	11	0	0	0
ENSG00000170145.4	22	1	12	0	189	0	0	0
ENSG00000213057.4	10	0	20	0	9	0	0	0
ENSG00000196865.4	27	2	55	0	256	0	0	0
ENSG00000215612.5	14	1	2	0	34	0	0	0
ENSG00000201675.1	0	0	0	0	0	0	342	0
ENSG00000106086.14	11	0	29	0	84	0	0	0
ENSG00000152377.8	2	0	0	0	89	0	0	20
ENSG00000090530.5	1	0	0	0	17	0	0	0
ENSG00000262881.1	0	0	0	0	0	0	0	4
ENSG00000134571.6	1	0	0	0	3	0	0	0
ENSG00000186867.6	6	1	0	0	77	0	0	0
ENSG00000155066.11	2	0	2	0	1	0	0	0
ENSG00000141756.14	142	8	24	0	68	0	0	0
ENSG00000240152.2	0	0	0	0	0	0	0	1
ENSG00000142765.13	13	1	1	0	21	0	0	0
ENSG00000233469.1	0	0	0	0	0	0	4	0
ENSG00000120533.8	15	2	9	0	35	0	0	0
ENSG00000229433.1	0	0	0	0	0	0	0	6
ENSG00000261589.1	0	0	0	0	0	0	6	0
ENSG00000124313.8	17	1	4	0	43	0	0	0
ENSG00000185896.9	23	1	8	0	20	0	0	0
ENSG00000166105.11	1	2	0	0	27	0	0	0
ENSG00000227268.3	1	0	2	0	0	0	0	0
ENSG00000269737.1	0	0	0	0	0	0	14	0
ENSG00000270571.2	0	0	0	0	0	0	3	29
ENSG00000261665.2	0	0	0	0	0	0	1	0
ENSG00000246640.1	0	0	0	0	0	0	2	1
ENSG00000207112.1	0	0	0	0	0	0	455	0
ENSG00000259396.1	0	0	0	0	0	0	1	0
ENSG00000268088.1	0	0	0	0	0	0	0	1
ENSG00000239969.1	0	0	0	0	0	0	11	35
ENSG00000257742.1	0	0	0	0	0	0	33	0
ENSG00000182667.10	0	0	1	0	109	0	0	0
ENSG00000175520.8	0	0	0	0	1	0	0	0
ENSG00000183117.13	2	0	0	0	165	0	0	0
ENSG00000224329.2	0	0	0	0	0	0	0	2
ENSG00000174989.8	21	0	12	0	199	0	0	0
ENSG00000270182.1	0	0	0	0	0	0	2	0
ENSG00000163945.11	81	4	4	0	53	0	1	0
ENSG00000238886.1	0	0	0	0	0	0	3	0
ENSG00000114904.8	64	4	10	0	82	0	0	0
ENSG00000230322.1	0	0	0	0	0	0	0	1
ENSG00000201035.1	0	0	0	0	0	0	1	0
ENSG00000251187.1	0	0	0	0	0	0	0	1
ENSG00000236068.2	0	0	0	0	0	0	0	5
ENSG00000227361.1	0	0	0	0	0	0	1	0
ENSG00000261130.1	1	0	0	0	27	0	0	0
ENSG00000165060.7	10	0	15	0	160	0	0	0
ENSG00000253424.1	0	0	0	0	0	0	1	0
ENSG00000257458.1	0	0	0	0	0	0	0	3
ENSG00000249337.2	0	0	0	0	0	0	1	0
ENSG00000139324.7	48	2	30	0	66	0	0	0
ENSG00000160188.5	1	0	0	0	12	0	0	0
ENSG00000253729.3	723	1	69	0	532	0	0	0
ENSG00000203781.4	0	0	0	0	0	0	2	0
ENSG00000078142.7	37	9	11	0	116	0	0	0
ENSG00000258216.1	0	0	0	0	0	0	0	15
ENSG00000118402.5	6	1	13	0	32	0	0	0
ENSG00000203266.2	0	0	0	0	0	0	0	3
ENSG00000196228.2	0	0	0	0	2	0	0	0
ENSG00000264772.2	0	0	0	0	0	0	969	1722
ENSG00000138744.10	4	1	2	0	22	0	0	0
ENSG00000263369.2	0	0	0	0	0	0	0	2
ENSG00000257642.1	0	0	0	0	0	0	0	1
ENSG00000228629.2	0	0	0	0	0	0	0	4
ENSG00000170677.5	16	1	6	0	40	0	0	0
ENSG00000254057.1	0	0	0	0	0	0	1	2
ENSG00000172247.3	1	0	0	0	0	0	0	0
ENSG00000257105.1	0	0	0	0	0	0	0	2
ENSG00000271949.1	0	0	0	0	0	0	16	755
ENSG00000255730.2	16	2	3	0	55	0	0	110
ENSG00000229696.1	0	0	0	0	0	0	1	0
ENSG00000238351.1	0	0	0	0	0	0	1	0
ENSG00000023608.4	15	0	2	0	35	0	0	0
ENSG00000225135.1	0	0	0	0	0	0	1	2
ENSG00000120451.6	3	2	5	0	13	0	0	0
ENSG00000254248.1	0	0	0	0	0	0	0	2
ENSG00000164687.6	0	2	0	0	2	0	0	0
ENSG00000223711.1	0	0	0	0	0	0	0	1
ENSG00000165732.8	159	6	39	0	62	0	0	0
ENSG00000255031.1	0	0	0	0	0	0	4	0
ENSG00000205143.2	2	0	0	0	3	0	0	0
ENSG00000231937.1	0	0	0	0	0	0	0	7
ENSG00000250068.1	0	0	0	0	0	0	0	1
ENSG00000165023.5	0	0	0	0	1	0	0	0
ENSG00000227986.1	0	0	0	0	0	0	1	2
ENSG00000251018.2	0	0	0	0	0	0	0	2
ENSG00000102103.11	15	0	1	0	3	0	0	0
ENSG00000224539.1	0	0	0	0	0	0	0	4
ENSG00000198765.7	0	0	0	0	10	0	0	0
ENSG00000254712.1	0	0	0	0	0	0	11	0
ENSG00000112499.8	1	0	0	0	1	0	0	3
ENSG00000226074.4	0	0	0	0	0	0	3	6
ENSG00000183309.7	48	3	17	0	41	0	0	0
ENSG00000248537.1	0	0	0	0	0	0	0	8
ENSG00000150551.10	1	0	0	0	8	0	0	0
ENSG00000257087.1	0	0	0	0	0	0	1	0
ENSG00000185591.5	51	0	26	0	54	0	0	0
ENSG00000074266.13	14	4	3	0	52	0	0	0
ENSG00000198382.4	16	2	2	0	303	0	0	0
ENSG00000229186.3	0	0	0	0	0	0	48	0
ENSG00000188211.4	19	1	74	0	39	0	0	0
ENSG00000101474.7	13	2	4	0	27	0	0	0
ENSG00000231718.1	0	0	0	0	0	0	0	14
ENSG00000214688.4	0	0	1	0	5	0	0	0
ENSG00000231999.2	0	0	0	0	0	0	1	9
ENSG00000140107.10	0	0	0	0	1	0	0	0
ENSG00000250626.2	0	0	0	0	0	0	0	1
ENSG00000164163.6	27	2	14	0	67	0	0	0
ENSG00000184933.3	2	0	0	0	0	0	0	0
ENSG00000249797.1	0	0	0	0	0	0	0	25
